,Date,TweetURL,User,Source,Location,Tweet
71,2021-09-05 02:26:59+00:00,https://twitter.com/emceejason/status/1434342265049157633,emceejason,Twitter for Android,"Kota Kinabalu, Sabah (BKI)","@DecipherBKI @KKCity City area, Digi and Celcom territory. Mana yg tiada line Digi dan Celcom, biasanya ada Maxis 🤣 if you're hanging around more in urban areas, definitely go for 1. Digi 2. Celcom

I'm using both Digi and Celcom.. wife is using Maxis.."
72,2021-08-28 10:17:24+00:00,https://twitter.com/where_en/status/1431561545847164933,where_en,Twitter for Android,,"@digitelco Cabaran oleh line digi yang teruk lebih mencabar. Buat aduan dah berapa kali tapi tiada jalan penyelesaian. Traffic sibuk, katanya. Bertahun dah traffic sibuk. Jadi, jalan penyelesaiannya apa selain dari berhenti melanggan digi dan tak mengesyorkan orang untuk melanggan digi?"
73,2021-08-15 05:02:10+00:00,https://twitter.com/asyahmatappah_/status/1426771174428536833,asyahmatappah_,Twitter for iPhone,"Semporna, Sabah","Pakej la ba ni ;,) sdh la line digi tiada kena kena lagi ni hari blackout 👏🏻"
74,2021-08-08 08:07:28+00:00,https://twitter.com/faishxxx/status/1424281092312338436,faishxxx,Twitter for Android,,Kenapa ba line digi ni sampah bodoh. Stress aku tiada wifi kalau bgini terus line ni
75,2021-08-05 00:51:46+00:00,https://twitter.com/dedektuds/status/1423084278443696135,dedektuds,Twitter for iPhone,"Bambangan Village, Inanam",Tiada ubat line digi di wonod ni. Menipu betul. 4g 3 bar tapi semua connecting hahahahaahahah
76,2021-08-03 14:28:41+00:00,https://twitter.com/Abyieee2/status/1422565086015606789,Abyieee2,Twitter for Android,,".
*Feedback yang sangat positive!*

Simkad yang berbaloi untuk anda cuba.

•Boleh kekalkan no lama
•Line Digi 4G+ internet terpantas 
•Topup pun Digi senang dapat 
•Tiada kontrak 
•Tiada cas tersembunyi

Rugi tak cuba, sangat berbaloi! https://t.co/rE0aJzdB9L"
77,2021-08-03 10:30:04+00:00,https://twitter.com/cikpateng/status/1422505039214436354,cikpateng,Twitter for iPhone,"Batu Pahat, Johor","@digitelco kenapa setiap kali tiada elektrik, line digi turut tiada 😭"
78,2021-07-28 14:01:14+00:00,https://twitter.com/xhitamxputih/status/1420383851948302347,xhitamxputih,Twitter for iPhone,"Johor Bahru, Johor",Tiada yang lebib babi daripada line digi dan celcom. Mampus pi! Sial betul
79,2021-07-14 15:25:43+00:00,https://twitter.com/imanmanaf5/status/1415331682744299526,imanmanaf5,Twitter for Android,"Negri Sembilan, Malaysia",@Celcom Dari bulan 4 saya buat benda yang sama sampai hari ini masih sama tiada perkembangan. Kenapa sebelum sebelum ini tiada masalah seperti ini tetapi semenjak celcom berkolaborasi dengan digi terus line down teruk. Awak nak saya buat benda yang sama sampai bila?
80,2021-07-01 01:32:26+00:00,https://twitter.com/yatty_srbj/status/1410410936314122244,yatty_srbj,Twitter for Android,JOHOR ,".
*Feedback yang sangat positive!*

Simkad yang berbaloi untuk anda cuba.

•Boleh kekalkan no lama
•Line Digi 4G+ internet terpantas 
•Tiada cas tersembunyi   

Data 89GB + Unlimited Call hanya dengan RM50

Rugi tak cuba, sangat berbaloi!

https://t.co/ZT7qzUpQtS https://t.co/TRzGV3hm5Y"
81,2021-06-27 03:39:59+00:00,https://twitter.com/yatty_srbj/status/1408993485915516930,yatty_srbj,Twitter for Android,JOHOR ,".
*Feedback yang sangat positive!*

Simkad yang berbaloi untuk anda cuba.

•Boleh kekalkan no lama
•Line Digi 4G+ internet terpantas 
•Tiada cas tersembunyi   

Data 89GB + Unlimited Call hanya dengan RM50

Rugi tak cuba, sangat berbaloi!

https://t.co/ZT7qzUpQtS https://t.co/Oj3SZIkGhF"
82,2021-06-22 05:29:45+00:00,https://twitter.com/belleviemai/status/1407209171078979596,belleviemai,Twitter for iPhone,,Line unifi dan digi lately makin menjadi slownya. Kadang-kadang tiada internet terus
83,2021-06-21 04:57:09+00:00,https://twitter.com/thefaizzainal/status/1406838578877923335,thefaizzainal,Twitter for iPhone,Kuala Lumpur,"Soalan paling popular yang aku dapat pasal fon Kyocera Torque G03 berharga RM250 ni adalah mengenai GPS dan SIM 4G.

Setakat ni GPS tiada masalah dan accurate, tidak perlahan. Menyokong majoriti SIM Malaysia (Aku guna DiGi dan line 4G dia macam biasa).

https://t.co/0nDhGjFFVX https://t.co/ntcE1omlgu"
84,2021-06-07 00:41:04+00:00,https://twitter.com/DausBaem/status/1401700704390049799,DausBaem,Twitter for iPhone,"81700, MY",@digitelco Report dah buat tapi tiada dalam case status? Dari hari pertama dah report. Harini dah hari kelima. Sampai bila digi nak line macam ni? Macam mana saya nak wfh kalau coverage kejap ada kejap tiada? https://t.co/Iqoe5BRYE0
85,2021-06-06 07:24:05+00:00,https://twitter.com/PahlawanPemalu/status/1401439738758848513,PahlawanPemalu,Canva,"Dungun, Terengganu","""KAWASAN SY TIADA LINE DIGI..MCM MANA NI?..""
""KAWASAN SY TIADA LINE CELCOM NI..MCM MANA?""
.
Jgn risau, dgn Master Mobile sentiasa menyokong coverage di kawasan anda..
.
Line SLOW? Bil Telefon MAHAL?
.
PM SY
https://t.co/UjsykH9fKc https://t.co/ZX1FNwcLWm"
