,Date,TweetURL,User,Source,Location,Tweet
36,2021-06-05 14:44:01+00:00,https://twitter.com/nuruddn/status/1401188064051884037,nuruddn,Twitter for iPhone,,Anyone pakai digi package internet dia ngam tak ngam? Buduh betul celcom yoodo ni lembab mcm harem bayar mahal
37,2021-05-14 08:50:08+00:00,https://twitter.com/Tocki97/status/1393126471636426759,Tocki97,Twitter for iPhone,"Putrajaya, Putrajaya Federal Territory",@yoodoMY skrg ape citer line yoodo ni teruk sgt byr mahal tapi tak boleh pakai 😡😡😡😡😡
38,2021-05-09 18:01:45+00:00,https://twitter.com/penyuhijau53/status/1391453352702009344,penyuhijau53,Twitter for Android,"Damansara, Selangor",Dah adjust kedudukan wifi baru la ok internetnya dalam bilik ni. Kalau tak mmg stress. So ni mcm nk kena reconsider balik laa ni nak tukar ke time ke tak. Yoodo klu buat hal lg no compromise memang aku tukar. Mahal pun mahal la
39,2021-03-28 09:22:21+00:00,https://twitter.com/ihsanks_/status/1376102347693117443,ihsanks_,Twitter for iPhone,,Vote izone sbb merch dorang mahal skang 🤣🤣🤣 kasi kikis duit yoodo
40,2021-02-06 15:46:02+00:00,https://twitter.com/yuszexc/status/1358079511732973573,yuszexc,Twitter for Android,"Sepang, Selangor","@jeedan_____ yoodo mahal rasanya, aku dh try semua telco kecuali yoodo, kalau nk yg berbaloi, celcom/digi/umobile, sebab ada sekali call, sekarang aku pakai yes, 7mbps capped, try lah beli sim yes RM1 kat shoppe tu"
41,2021-01-23 15:56:13+00:00,https://twitter.com/FaizuddinZukri/status/1353008646758645761,FaizuddinZukri,Twitter for iPhone,,Ada yang lagi murah RM30 tapi 20gb la tapi sama no speed cap dan unlimited calls. Ini lebih kurang plan Yoodo yang sblm ni. Cuma mahal 2 ringgit tapi unlimited calls https://t.co/lganYDtd3d
42,2021-01-05 12:55:38+00:00,https://twitter.com/suppmalo/status/1346440216937074688,suppmalo,Twitter for Android,,Yoodo ni dah makin mahal pulak haih
43,2020-12-25 12:21:21+00:00,https://twitter.com/ammarsabbri/status/1342445323998777346,ammarsabbri,Twitter for iPhone,"Arizona, USA",Harun yoodo makin mahal. Ggwp kapitalis
44,2020-12-25 02:03:54+00:00,https://twitter.com/siddvun/status/1342289936679010304,siddvun,Twitter for Android,,yoodo bring back rm20 for 20gb please apa lancau mahal gila sekarang 😍
45,2020-12-15 05:17:39+00:00,https://twitter.com/tartnanas_/status/1338714819336175616,tartnanas_,Twitter for iPhone,"Johore, Malaysia",@asrynvanermel Oh lgpun aku nak tukar dah. Yoodo mahal haram jadah. 3gb rm15 apoooooooo
46,2020-12-15 05:16:30+00:00,https://twitter.com/tartnanas_/status/1338714527098028032,tartnanas_,Twitter for iPhone,"Johore, Malaysia",@asrynvanermel Hahahahaha mahal laaa yoodo guwe 🙃
47,2020-12-14 14:36:27+00:00,https://twitter.com/yyoonsnow/status/1338493056140492802,yyoonsnow,Twitter for Android,she/her,yoodo baru tukar plan bulan ni terus lembap nak mampos??? eiii tolonglah dah la mahal pastu line slow stress sia 😭
